stable_id,expression,source_article_ids,source_asset,source_line,state
ccr-lang-284f9d67f50feffdcff9,worst-case imputation,38109210,ccr-2024-38109210-language.md,40,no-literal-match-needs-context-review
ccr-lang-285f93536dc4b56e0f5c,endpoint noninterchangeability,33558425,ccr-2021-33558425-language.md,83,no-literal-match-needs-context-review
ccr-lang-28829cb7ea1026bdd2b1,T follicular helper cell activation,41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,115,no-literal-match-needs-context-review
ccr-lang-28f4056d01df7972bdcd,exposure-time normalization,34686497,ccr-2022-34686497-language.md,71,no-literal-match-needs-context-review
ccr-lang-28fb50d42bcab0719029,matched tissue confirmation,38526394,ccr-2024-38526394-language.md,40,no-literal-match-needs-context-review
ccr-lang-2932c182819f143bb598,erythroid differentiation defect,36537918,ccr-2023-36537918-language.md,83,no-literal-match-needs-context-review
ccr-lang-2939b227d3e12bc93fe7,longitudinal circulating-tumor-fraction tracking,41563386,ccr-2026-41563386-language.md,77,no-literal-match-needs-context-review
ccr-lang-294d9c9bf86627981986,clonal reinvigoration,41805895;42008740;42189883,ccr-2026-immunotherapy-fulltext-language.md,166,no-literal-match-needs-context-review
ccr-lang-299b8020fbc8647a5454,discordance between genotype and protein phenotype,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,90,no-literal-match-needs-context-review
ccr-lang-299dec916f422cfcf57e,multivariable Cox proportional-hazards model,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,56,no-literal-match-needs-context-review
ccr-lang-2a15466f687833088d5f,benchmark-exceeding response estimate,41511400,ccr-2026-41511400-language.md,70,no-literal-match-needs-context-review
ccr-lang-2a2e6a819982ce1164f3,nonsignificant clinical trend,36595561,ccr-2023-36595561-language.md,85,no-literal-match-needs-context-review
ccr-lang-2a368c5b67754cd56019,research-antibody exposure,36165915,ccr-2023-36165915-language.md,65,no-literal-match-needs-context-review
ccr-lang-2a533bfd15d5152e5209,KRAS/STK11 co-enrichment,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,171,no-literal-match-needs-context-review
ccr-lang-2a6070b987065d7305e0,fusion-calling threshold,39887260,ccr-2025-genomics-2026-09-20-language.md,274,no-literal-match-needs-context-review
ccr-lang-2ab7f60456aa741841b5,maladaptive wound response,39540841,ccr-2025-omics-methods-2026-09-23-language.md,39,no-literal-match-needs-context-review
ccr-lang-2ac5c399d8f8e1dbe426,immune-enriched region,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,127,no-literal-match-needs-context-review
ccr-lang-2afa2b2b1f04a1d24d4e,Monte Carlo resampling,38109210,ccr-2024-38109210-language.md,39,no-literal-match-needs-context-review
ccr-lang-2b19d1103dc2956341ce,standardized mean difference,37125965,ccr-2023-37125965-language.md,83,no-literal-match-needs-context-review
ccr-lang-2b2233743414f290deeb,paired tissue and plasma profiling,33685866,ccr-2021-33685866-language.md,60,no-literal-match-needs-context-review
ccr-lang-2b8152cfd031576c1d50,functional homologous-recombination status,41563386,ccr-2026-41563386-language.md,87,no-literal-match-needs-context-review
ccr-lang-2ba9c50b18eafc254e2c,absolute-agreement intraclass correlation,41945491,ccr-2026-09-19-pending15-language.md,640,no-literal-match-needs-context-review
ccr-lang-2bc35a104b6de231e335,extracellular receptor targeting,37022784,ccr-2023-37022784-language.md,51,no-literal-match-needs-context-review
ccr-lang-2be0bbb268a96b13820d,treatment-naive,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,91,no-literal-match-needs-context-review
ccr-lang-2be5add10aaade1369be,orthogonal assay concordance,41870274,ccr-2026-09-19-batch2-language.md,51,no-literal-match-needs-context-review
ccr-lang-2be6a4ef7319581d5efd,prognostic allele effect,33593884,ccr-2021-33593884-language.md,83,no-literal-match-needs-context-review
ccr-lang-2bff34ef3c00ab9ede1d,quality-controlled cell atlas,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,137,no-literal-match-needs-context-review
ccr-lang-2c0f2c576ce0ed65c291,contraction of M2-like tumor-associated macrophages,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,132,no-literal-match-needs-context-review
ccr-lang-2c1788e2f6bf123035bd,molecularly heterogeneous ATM-mutant NSCLC,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,193,no-literal-match-needs-context-review
ccr-lang-2c2206030a3c7d7ceaff,primary-specimen sensitivity analysis,42148883,ccr-2026-42148883-language.md,43,no-literal-match-needs-context-review
ccr-lang-2c31475b4b8ebfa08370,isogenic target-positive and target-negative cells,39466024;40208070;40343815;40499141;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,254,no-literal-match-needs-context-review
ccr-lang-2c595b469a0e00d799bc,historically reported response rate,34551906,ccr-2021-34551906-language.md,105,no-literal-match-needs-context-review
ccr-lang-2c633ffbcb1acfa6bf31,metabolic response without RECIST response,37227187,ccr-2023-37227187-language.md,53,no-literal-match-needs-context-review
ccr-lang-2c9b2f2e269e859f3661,cross-trial contextualization,42507540,ccr-2026-09-19-supplement-language.md,484,no-literal-match-needs-context-review
ccr-lang-2ca8b9c8948c9eb37d2c,multivariable Cox model,35838647,ccr-2022-35838647-language.md,60,no-literal-match-needs-context-review
ccr-lang-2cc13cfe429280b9e49f,cross-cohort integration,40853904,ccr-2025-2026-09-19-intake-language.md,512,no-literal-match-needs-context-review
ccr-lang-2d0aa8672ae1addf48fd,RNA-enabled diagnostic yield,33947695,ccr-2021-33947695-language.md,81,no-literal-match-needs-context-review
ccr-lang-2d1162622d20f0384954,numerically longer median PFS,36044531,ccr-2022-36044531-language.md,101,no-literal-match-needs-context-review
ccr-lang-2d17055ee16bc397df3d,sgRNA enrichment screen,39804166,ccr-2025-genomics-2026-09-20-language.md,33,no-literal-match-needs-context-review
ccr-lang-2d27b75ff747892bb9dd,spatial and temporal heterogeneity,40833744,ccr-2026-40833744-language.md,32,no-literal-match-needs-context-review
ccr-lang-2d2aa17d2bf7f5f9cfe3,persistent target positivity,42658187,ccr-2026-09-19-pending15-language.md,1390,no-literal-match-needs-context-review
ccr-lang-2d32a157d555a5279b67,time-point–distinct biopsy,33685866,ccr-2021-33685866-language.md,59,no-literal-match-needs-context-review
ccr-lang-2d38aba092f609cf6209,outcome-linked validation,41945491,ccr-2026-09-19-pending15-language.md,661,no-literal-match-needs-context-review
ccr-lang-2d39f9a695e5717a99ce,time to second subsequent treatment or death,42714840,ccr-2026-09-12-supplement-language.md,107,no-literal-match-needs-context-review
ccr-lang-2d4e5a4727c269158881,nominal uncorrected clinical P values,42714875,ccr-2026-09-12-supplement-language.md,273,no-literal-match-needs-context-review
ccr-lang-2d6d688a4811a75ebc86,MET IHC overexpression,42752799,ccr-2026-09-19-supplement-language.md,207,no-literal-match-needs-context-review
ccr-lang-2d7582cf7a5c705b3392,guarantee-time bias,37279096,ccr-2023-37279096-language.md,99,no-literal-match-needs-context-review
ccr-lang-2d7a7503c954f796a6c5,functional pathway activation beyond mutation status,33077574,ccr-2026-09-12-supplement-language.md,53,no-literal-match-needs-context-review
ccr-lang-2d8a8e12e60e090ab60d,host stromal target expression,35972732,ccr-2022-35972732-language.md,99,no-literal-match-needs-context-review
ccr-lang-2d9481b6783fc6ebbf47,inactive GDP-bound state,35404402,ccr-2022-35404402-language.md,55,no-literal-match-needs-context-review
ccr-lang-2d990276d427ca838d6a,benefit–risk assessment,37265412,ccr-2023-37265412-language.md,97,no-literal-match-needs-context-review
ccr-lang-2d99e0d205230175b5a0,underpowered negative finding,37233987,ccr-2023-37233987-language.md,97,no-literal-match-needs-context-review
ccr-lang-2d9ca5188b30f59f99a0,registry frequency cohort,36913537,ccr-2023-36913537-language.md,65,no-literal-match-needs-context-review
ccr-lang-2db7623211716e764705,rare benefit-positive exception,38300729,ccr-2024-38300729-language.md,44,no-literal-match-needs-context-review
ccr-lang-2dbae147059ca2b21721,mutation-independent signal,37071497,ccr-2023-37071497-language.md,51,no-literal-match-needs-context-review
ccr-lang-2dc85d2e9ccf73b7630d,molecular recrudescence,37071497,ccr-2023-37071497-language.md,83,no-literal-match-needs-context-review
ccr-lang-2dd3b30d20cab5a20d51,integrated multi-omic profiling,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506;41537692;41587109;41649868;41671081;41805895;41817317;41837748;41849236;41920765;42008740;42126592;42148884;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42507545;42574065,ccr-phrase-patterns.md,85,no-literal-match-needs-context-review
ccr-lang-2dd404e93edc2f23b513,pathway-inferred LPA-high malignant cluster,40853904,ccr-2025-2026-09-19-intake-language.md,506,no-literal-match-needs-context-review
ccr-lang-2ddeb3809541c3e128c4,tumor-targeted payload delivery,37227187,ccr-2023-37227187-language.md,38,no-literal-match-needs-context-review
ccr-lang-2df732939fb4d38470fe,common tumor origin,39561276,ccr-2025-2026-09-19-intake-language.md,162,no-literal-match-needs-context-review
ccr-lang-2dfe699a1f8c0bc14d26,conditional odds ratio,35091439,ccr-2022-35091439-language.md,69,no-literal-match-needs-context-review
ccr-lang-2ea963dea7310edee569,co-occurring epigenetic regulator alterations,40704901,ccr-2025-genomics-2026-09-20-language.md,139,no-literal-match-needs-context-review
ccr-lang-2eb3a2a4c85facc0d138,actionable mutation of interest,40388547,ccr-2025-genomics-2026-09-20-language.md,176,no-literal-match-needs-context-review
ccr-lang-2eec9d8f4e242270ada3,registration-based time origin,38165684,ccr-2024-38165684-language.md,36,no-literal-match-needs-context-review
ccr-lang-2eef56e81c68e4faed4b,epigenetic sensitization,37725585,ccr-2023-37725585-language.md,49,no-literal-match-needs-context-review
ccr-lang-2f0a4882f9b0b2329ccf,verification bias,38526394,ccr-2024-38526394-language.md,63,no-literal-match-needs-context-review
ccr-lang-2f2a0d8adf287ff13329,no statistically significant difference in PFS,33558425,ccr-2021-33558425-language.md,70,no-literal-match-needs-context-review
ccr-lang-2f43cbbfbe093fc0646f,dose and injection-site exploration,41587109;41671081;42574065,ccr-2026-immunotherapy-fulltext-language.md,271,no-literal-match-needs-context-review
ccr-lang-2f499c4a5215f781aa6c,non-evaluable samples,36166003,ccr-2022-36166003-language.md,105,no-literal-match-needs-context-review
ccr-lang-2f62f7bce6a8520310fd,continuous treatment-interaction term,37801329,ccr-2024-37801329-language.md,37,no-literal-match-needs-context-review
ccr-lang-2f6697fd981347eee0bc,dual-checkpoint blockade,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,120,no-literal-match-needs-context-review
ccr-lang-2f6a59a5471a87c628a2,phenocopied by genetic suppression,35920742,ccr-2022-35920742-language.md,99,no-literal-match-needs-context-review
ccr-lang-2f715a930e396c63e8e9,mutual-exclusivity analysis,35091439,ccr-2022-35091439-language.md,71,no-literal-match-needs-context-review
ccr-lang-2f8cadd00030b9cde6d2,Annexin V positivity,42013305,ccr-2026-09-19-supplement-language.md,880,no-literal-match-needs-context-review
ccr-lang-2f999f82b77624347e11,exploratory cutoff analysis,37801329,ccr-2024-37801329-language.md,38,no-literal-match-needs-context-review
ccr-lang-2f9ae8eb17aecb4a21f5,MHC class I immunopeptidomics,40208070,ccr-2025-immunotherapy-fulltext-language.md,219,no-literal-match-needs-context-review
ccr-lang-2ff21aeda25c00cb187d,granular immune phenotyping,36166003,ccr-2022-36166003-language.md,63,no-literal-match-needs-context-review
ccr-lang-2ffcda884013824f92e5,log2-transformed variable,35275991,ccr-2022-35275991-language.md,71,no-literal-match-needs-context-review
ccr-lang-30021ab71ca5e9b38963,deconvolved,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,153,no-literal-match-needs-context-review
ccr-lang-30176790995acc60a6c4,contemporaneous specimen collection,40388547,ccr-2025-genomics-2026-09-20-language.md,182,no-literal-match-needs-context-review
ccr-lang-30224ee32cfa2f28f3e0,inferred ligand–target links,39540841,ccr-2025-omics-methods-2026-09-23-language.md,52,no-literal-match-needs-context-review
ccr-lang-30238a0f085fae3c1e86,somatic versus germline alteration,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,244,no-literal-match-needs-context-review
ccr-lang-303eae89cac5f07ebf6b,actionable genomic alteration,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,78,no-literal-match-needs-context-review
ccr-lang-305d76f99be1b714924b,stage-adjusted recurrence association,33593884,ccr-2021-33593884-language.md,70,no-literal-match-needs-context-review
ccr-lang-3070d6156a4ba235399e,Ba/F3 transformation assay,33685866,ccr-2021-33685866-language.md,62,no-literal-match-needs-context-review
ccr-lang-30809c04a1d6cb6f49c7,persistent gene amplification,42360806,ccr-2026-42360806-language.md,64,no-literal-match-needs-context-review
ccr-lang-3090f99cdbff108ae0aa,elastic-net Cox regression,35727603,ccr-2022-35727603-language.md,87,no-literal-match-needs-context-review
ccr-lang-30be6bd25c95c8fd8ca6,pathogenic-variant eligibility,39400264,ccr-2024-39400264-language.md,43,no-literal-match-needs-context-review
ccr-lang-30c3029aa5fe3bfd1ac9,biopsy-level dependence,37223924,ccr-2023-37223924-language.md,99,no-literal-match-needs-context-review
ccr-lang-30c4a7be9687f9854313,induced regression,39466024;40208070;40343815;40499141;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,274,no-literal-match-needs-context-review
ccr-lang-30ec66861d1075e87a55,analytic coverage,38060240,ccr-2024-38060240-language.md,63,no-literal-match-needs-context-review
ccr-lang-30f2676b1d9347d830b5,drug-to-antibody ratio,40208070;40499141;40928991,ccr-2025-immunotherapy-fulltext-language.md,170,no-literal-match-needs-context-review
ccr-lang-3113c04f238ce23d924e,immune-checkpoint-blockade responsiveness,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,37,no-literal-match-needs-context-review
ccr-lang-313269fd28de8f62b6e8,objective response rate,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,73,no-literal-match-needs-context-review
ccr-lang-3146abb05b4de9ed686c,gene-covered denominator,40704901,ccr-2025-genomics-2026-09-20-language.md,132,no-literal-match-needs-context-review
ccr-lang-315bb570509a9904fd85,pooled safety population,37265412,ccr-2023-37265412-language.md,69,no-literal-match-needs-context-review
ccr-lang-319f054bdd50a97a91fc,deleterious-variant curation,37097610,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,151,no-literal-match-needs-context-review
ccr-lang-31ac9c11de38260a08f3,recommended phase II dose,42048384,ccr-2026-09-19-supplement-language.md,50,no-literal-match-needs-context-review
ccr-lang-31b740c0b44144cb1796,adjusted least-squares mean change,35012927,ccr-2022-35012927-language.md,95,no-literal-match-needs-context-review
ccr-lang-31b8e13dd20c4286132b,loading-control-normalized immunoblot quantification,42714874,ccr-2026-09-12-supplement-language.md,180,no-literal-match-needs-context-review
